player_name,game_date,events,type,description,stand,batter,pitcher,p_throws,pitch_type,balls,strikes,hc_x,hc_y,launch_speed,launch_angle,hit_distance_sc,estimated_ba_using_speedangle,estimated_woba_using_speedangle,selected_hitter,selected_mlbam_id,spray_x,spray_y,batter_hand,batter_spray_x,batter_spray_y,result_class,spray_angle_rad,spray_angle_deg,spray_direction
"Abrams, CJ",2023-09-21,field_out,X,hit_into_play,L,682928,608331,L,CH,3,2,151.69,166.83,77.9,-33,4,0.045,0.054,"Abrams, CJ",682928,26.689999999999998,33.16999999999999,L,-26.689999999999998,33.16999999999999,Out,-0.6775654826010333,-38.82164249678402,Pull
"Abrams, CJ",2023-09-21,field_out,X,hit_into_play,L,682928,608331,L,SI,3,2,135.17,150.29,82.4,-43,1,0.104,0.096,"Abrams, CJ",682928,10.169999999999987,49.71000000000001,L,-10.169999999999987,49.71000000000001,Out,-0.20180183931098494,-11.562393690496663,Center
"Abrams, CJ",2023-09-21,field_out,X,hit_into_play,L,682928,623451,R,FF,3,2,79.04,146.75,69.7,55,178,0.05,0.048,"Abrams, CJ",682928,-45.959999999999994,53.25,L,45.959999999999994,53.25,Out,0.7120494904718123,40.797430608475565,Opposite
"Abrams, CJ",2023-09-21,field_out,X,hit_into_play,L,682928,489446,R,FF,0,1,170.21,86.64,95.7,48,300,0.005,0.007,"Abrams, CJ",682928,45.21000000000001,113.36,L,-45.21000000000001,113.36,Out,-0.3794869319221749,-21.742999579509018,Pull
"Abrams, CJ",2023-09-21,field_out,X,hit_into_play,L,682928,608331,L,FF,1,2,115.14,151.1,103.5,1,56,0.5,0.45,"Abrams, CJ",682928,-9.86,48.900000000000006,L,9.86,48.900000000000006,Out,0.19896813285769838,11.400034270344356,Center
"Abrams, CJ",2023-09-20,double,X,hit_into_play,L,682928,621383,L,SL,0,1,95.85,81.05,104.2,13,216,0.871,0.87,"Abrams, CJ",682928,-29.150000000000006,118.95,L,29.150000000000006,118.95,Double,0.2403247705949669,13.769595067541314,Center
"Abrams, CJ",2023-09-20,field_out,X,hit_into_play,L,682928,665620,R,FF,0,2,113.11,148.56,61.2,21,158,0.421,0.379,"Abrams, CJ",682928,-11.89,51.44,L,11.89,51.44,Out,0.22715376505938403,13.014952038408971,Center
"Abrams, CJ",2023-09-20,double,X,hit_into_play,L,682928,656629,R,FF,0,0,40.02,111.58,102.4,9,181,0.766,0.723,"Abrams, CJ",682928,-84.97999999999999,88.42,L,84.97999999999999,88.42,Double,0.7655622417345047,43.863485405961214,Opposite
"Abrams, CJ",2023-09-19,field_out,X,hit_into_play,L,682928,570632,R,SI,0,0,150.25,159.04,85.6,-27,4,0.067,0.062,"Abrams, CJ",682928,25.25,40.96000000000001,L,-25.25,40.96000000000001,Out,-0.552431041625553,-31.65196715716009,Pull
"Abrams, CJ",2023-09-19,triple,X,hit_into_play,L,682928,570632,R,FF,0,0,112.22,36.69,105.6,18,373,0.455,0.6848,"Abrams, CJ",682928,-12.780000000000001,163.31,L,12.780000000000001,163.31,Triple,0.07809691472401864,4.474623606679364,Center
"Abrams, CJ",2023-09-18,double,X,hit_into_play,L,682928,605182,R,FF,1,1,221.23,107.44,108.5,16,273,0.457,0.64525,"Abrams, CJ",682928,96.22999999999999,92.56,L,-96.22999999999999,92.56,Double,-0.8048353041890044,-46.113666133157736,Pull
"Abrams, CJ",2023-09-18,field_error,X,hit_into_play,L,682928,605182,R,FF,2,1,110.57,150.59,103.5,-9,16,0.383,0.345,"Abrams, CJ",682928,-14.430000000000007,49.41,L,14.430000000000007,49.41,Error,0.28414380030026365,16.280240532013202,Opposite
"Abrams, CJ",2023-09-18,force_out,X,hit_into_play,L,682928,605182,R,CH,0,0,143.56,170.39,65.9,-24,4,0.05,0.053,"Abrams, CJ",682928,18.560000000000002,29.610000000000014,L,-18.560000000000002,29.610000000000014,Out,-0.5599036096779582,-32.0801137686872,Pull
"Abrams, CJ",2023-09-18,single,X,hit_into_play,L,682928,605182,R,FF,2,0,136.46,92.22,102.2,-8,16,0.353,0.319,"Abrams, CJ",682928,11.460000000000008,107.78,L,-11.460000000000008,107.78,Single,-0.10592970208759776,-6.0693248546974985,Center
"Abrams, CJ",2023-09-17,field_out,X,hit_into_play,L,682928,605540,R,CH,1,2,158.76,170.96,78.5,1,44,0.243,0.223,"Abrams, CJ",682928,33.75999999999999,29.039999999999992,L,-33.75999999999999,29.039999999999992,Out,-0.8604163542047162,-49.29822571996356,Pull
"Abrams, CJ",2023-09-17,field_out,X,hit_into_play,L,682928,605540,R,CU,1,2,176.52,85.16,99.2,44,308,0.042,0.067,"Abrams, CJ",682928,51.52000000000001,114.84,L,-51.52000000000001,114.84,Out,-0.42170919817993635,-24.16215723755637,Pull
"Abrams, CJ",2023-09-17,field_out,X,hit_into_play,L,682928,600986,R,SI,0,1,58.08,110.73,87.2,48,276,0.003,0.002,"Abrams, CJ",682928,-66.92,89.27,L,66.92,89.27,Out,0.6432680670651068,36.85654533836901,Opposite
"Abrams, CJ",2023-09-17,grounded_into_double_play,X,hit_into_play,L,682928,605177,L,SI,0,0,144.54,159.76,91.6,-13,9,0.168,0.153,"Abrams, CJ",682928,19.539999999999992,40.24000000000001,L,-19.539999999999992,40.24000000000001,Out,-0.4520504484815501,-25.900582824988874,Pull
"Abrams, CJ",2023-09-16,field_out,X,hit_into_play,L,682928,571948,L,ST,1,2,107.47,164.34,95.8,-8,11,0.282,0.261,"Abrams, CJ",682928,-17.53,35.66,L,17.53,35.66,Out,0.4568947572307345,26.17814127097544,Opposite
